# z (m)           wake (V/pC)     z (m)          wake-log-term (V/pC)
3.451000e-02    1.372178e-01    3.451000e-02    1.372218e-01
3.452000e-02    1.365886e-01    3.452000e-02    1.365937e-01
3.453000e-02    1.359711e-01    3.453000e-02    1.359778e-01
3.454000e-02    1.353632e-01    3.454000e-02    1.353680e-01
3.455000e-02    1.347631e-01    3.455000e-02    1.347672e-01
3.456000e-02    1.341689e-01    3.456000e-02    1.341756e-01
3.457000e-02    1.335863e-01    3.457000e-02    1.335901e-01
3.458000e-02    1.330212e-01    3.458000e-02    1.330257e-01
3.459000e-02    1.324638e-01    3.459000e-02    1.324705e-01
3.460000e-02    1.319142e-01    3.460000e-02    1.319183e-01
3.461000e-02    1.313841e-01    3.461000e-02    1.313904e-01
3.462000e-02    1.308656e-01    3.462000e-02    1.308716e-01
3.463000e-02    1.303626e-01    3.463000e-02    1.303679e-01
3.464000e-02    1.298790e-01    3.464000e-02    1.298825e-01
3.465000e-02    1.294032e-01    3.465000e-02    1.294092e-01
3.466000e-02    1.289449e-01    3.466000e-02    1.289511e-01
3.467000e-02    1.285021e-01    3.467000e-02    1.285081e-01
3.468000e-02    1.280866e-01    3.468000e-02    1.280924e-01
3.469000e-02    1.276904e-01    3.469000e-02    1.276950e-01
3.470000e-02    1.273098e-01    3.470000e-02    1.273127e-01
3.471000e-02    1.269388e-01    3.471000e-02    1.269456e-01
3.472000e-02    1.265970e-01    3.472000e-02    1.266028e-01
3.473000e-02    1.262669e-01    3.473000e-02    1.262720e-01
3.474000e-02    1.259620e-01    3.474000e-02    1.259686e-01
3.475000e-02    1.256785e-01    3.475000e-02    1.256834e-01
3.476000e-02    1.254182e-01    3.476000e-02    1.254225e-01
3.477000e-02    1.251736e-01    3.477000e-02    1.251798e-01
3.478000e-02    1.249619e-01    3.478000e-02    1.249674e-01
3.479000e-02    1.247677e-01    3.479000e-02    1.247733e-01
3.480000e-02    1.245929e-01    3.480000e-02    1.245973e-01
3.481000e-02    1.244414e-01    3.481000e-02    1.244456e-01
3.482000e-02    1.243171e-01    3.482000e-02    1.243212e-01
3.483000e-02    1.242161e-01    3.483000e-02    1.242211e-01
3.484000e-02    1.241326e-01    3.484000e-02    1.241361e-01
3.485000e-02    1.240744e-01    3.485000e-02    1.240785e-01
3.486000e-02    1.240414e-01    3.486000e-02    1.240451e-01
3.487000e-02    1.240317e-01    3.487000e-02    1.240360e-01
3.488000e-02    1.240453e-01    3.488000e-02    1.240481e-01
3.489000e-02    1.240802e-01    3.489000e-02    1.240845e-01
3.490000e-02    1.241443e-01    3.490000e-02    1.241482e-01
3.491000e-02    1.242297e-01    3.491000e-02    1.242362e-01
3.492000e-02    1.243404e-01    3.492000e-02    1.243455e-01
3.493000e-02    1.244764e-01    3.493000e-02    1.244820e-01
3.494000e-02    1.246337e-01    3.494000e-02    1.246398e-01
3.495000e-02    1.248123e-01    3.495000e-02    1.248188e-01
3.496000e-02    1.250182e-01    3.496000e-02    1.250251e-01
3.497000e-02    1.252435e-01    3.497000e-02    1.252466e-01
3.498000e-02    1.254901e-01    3.498000e-02    1.254953e-01
3.499000e-02    1.257659e-01    3.499000e-02    1.257714e-01
3.500000e-02    1.260591e-01    3.500000e-02    1.260627e-01
3.501000e-02    1.263679e-01    3.501000e-02    1.263752e-01
3.502000e-02    1.267038e-01    3.502000e-02    1.267089e-01
3.503000e-02    1.270670e-01    3.503000e-02    1.270700e-01
3.504000e-02    1.274515e-01    3.504000e-02    1.274553e-01
3.505000e-02    1.278516e-01    3.505000e-02    1.278588e-01
3.506000e-02    1.282730e-01    3.506000e-02    1.282775e-01
3.507000e-02    1.287177e-01    3.507000e-02    1.287235e-01
3.508000e-02    1.291741e-01    3.508000e-02    1.291817e-01
3.509000e-02    1.296518e-01    3.509000e-02    1.296580e-01
3.510000e-02    1.301509e-01    3.510000e-02    1.301556e-01
3.511000e-02    1.306597e-01    3.511000e-02    1.306653e-01
3.512000e-02    1.311879e-01    3.512000e-02    1.311932e-01
3.513000e-02    1.317336e-01    3.513000e-02    1.317393e-01
3.514000e-02    1.323085e-01    3.514000e-02    1.323127e-01
3.515000e-02    1.328833e-01    3.515000e-02    1.328892e-01
3.516000e-02    1.334814e-01    3.516000e-02    1.334869e-01
3.517000e-02    1.340893e-01    3.517000e-02    1.340937e-01
3.518000e-02    1.347107e-01    3.518000e-02    1.347157e-01
3.519000e-02    1.353457e-01    3.519000e-02    1.353528e-01
3.520000e-02    1.359866e-01    3.520000e-02    1.359930e-01
3.521000e-02    1.366430e-01    3.521000e-02    1.366483e-01
3.522000e-02    1.373072e-01    3.522000e-02    1.373128e-01
3.523000e-02    1.379830e-01    3.523000e-02    1.379894e-01
3.524000e-02    1.386666e-01    3.524000e-02    1.386720e-01
3.525000e-02    1.393599e-01    3.525000e-02    1.393668e-01
3.526000e-02    1.400609e-01    3.526000e-02    1.400676e-01
3.527000e-02    1.407736e-01    3.527000e-02    1.407776e-01
3.528000e-02    1.414844e-01    3.528000e-02    1.414906e-01
3.529000e-02    1.422049e-01    3.529000e-02    1.422096e-01
3.530000e-02    1.429293e-01    3.530000e-02    1.429348e-01
3.531000e-02    1.436595e-01    3.531000e-02    1.436660e-01
3.532000e-02    1.443838e-01    3.532000e-02    1.443911e-01
3.533000e-02    1.451179e-01    3.533000e-02    1.451253e-01
3.534000e-02    1.458461e-01    3.534000e-02    1.458504e-01
3.535000e-02    1.465802e-01    3.535000e-02    1.465877e-01
3.536000e-02    1.473085e-01    3.536000e-02    1.473128e-01
3.537000e-02    1.480367e-01    3.537000e-02    1.480440e-01
3.538000e-02    1.487669e-01    3.538000e-02    1.487722e-01
3.539000e-02    1.494932e-01    3.539000e-02    1.495003e-01
3.540000e-02    1.502176e-01    3.540000e-02    1.502224e-01
3.541000e-02    1.509342e-01    3.541000e-02    1.509385e-01
3.542000e-02    1.516469e-01    3.542000e-02    1.516545e-01
3.543000e-02    1.523499e-01    3.543000e-02    1.523553e-01
3.544000e-02    1.530568e-01    3.544000e-02    1.530623e-01
3.545000e-02    1.537404e-01    3.545000e-02    1.537479e-01
3.546000e-02    1.544201e-01    3.546000e-02    1.544245e-01
3.547000e-02    1.550881e-01    3.547000e-02    1.550950e-01
3.548000e-02    1.557503e-01    3.548000e-02    1.557565e-01
3.549000e-02    1.564009e-01    3.549000e-02    1.564088e-01
3.550000e-02    1.570476e-01    3.550000e-02    1.570520e-01
3.551000e-02    1.576768e-01    3.551000e-02    1.576830e-01
3.552000e-02    1.582905e-01    3.552000e-02    1.582959e-01
3.553000e-02    1.588964e-01    3.553000e-02    1.589027e-01
3.554000e-02    1.594887e-01    3.554000e-02    1.594943e-01
3.555000e-02    1.600596e-01    3.555000e-02    1.600647e-01
3.556000e-02    1.606151e-01    3.556000e-02    1.606230e-01
3.557000e-02    1.611549e-01    3.557000e-02    1.611630e-01
3.558000e-02    1.616812e-01    3.558000e-02    1.616879e-01
3.559000e-02    1.621861e-01    3.559000e-02    1.621946e-01
3.560000e-02    1.626813e-01    3.560000e-02    1.626891e-01
3.561000e-02    1.631571e-01    3.561000e-02    1.631625e-01
3.562000e-02    1.636077e-01    3.562000e-02    1.636145e-01
3.563000e-02    1.640427e-01    3.563000e-02    1.640484e-01
3.564000e-02    1.644583e-01    3.564000e-02    1.644640e-01
3.565000e-02    1.648564e-01    3.565000e-02    1.648645e-01
3.566000e-02    1.652351e-01    3.566000e-02    1.652407e-01
3.567000e-02    1.655866e-01    3.567000e-02    1.655927e-01
3.568000e-02    1.659187e-01    3.568000e-02    1.659264e-01
3.569000e-02    1.662352e-01    3.569000e-02    1.662420e-01
3.570000e-02    1.665284e-01    3.570000e-02    1.665332e-01
3.571000e-02    1.667984e-01    3.571000e-02    1.668033e-01
3.572000e-02    1.670411e-01    3.572000e-02    1.670460e-01
3.573000e-02    1.672625e-01    3.573000e-02    1.672675e-01
3.574000e-02    1.674645e-01    3.574000e-02    1.674707e-01
3.575000e-02    1.676432e-01    3.575000e-02    1.676497e-01
3.576000e-02    1.678005e-01    3.576000e-02    1.678075e-01
3.577000e-02    1.679383e-01    3.577000e-02    1.679440e-01
3.578000e-02    1.680490e-01    3.578000e-02    1.680563e-01
3.579000e-02    1.681364e-01    3.579000e-02    1.681443e-01
3.580000e-02    1.682044e-01    3.580000e-02    1.682110e-01
3.581000e-02    1.682452e-01    3.581000e-02    1.682505e-01
3.582000e-02    1.682607e-01    3.582000e-02    1.682656e-01
3.583000e-02    1.682568e-01    3.583000e-02    1.682626e-01
3.584000e-02    1.682258e-01    3.584000e-02    1.682323e-01
3.585000e-02    1.681753e-01    3.585000e-02    1.681837e-01
3.586000e-02    1.681015e-01    3.586000e-02    1.681079e-01
3.587000e-02    1.680044e-01    3.587000e-02    1.680108e-01
3.588000e-02    1.678937e-01    3.588000e-02    1.678985e-01
3.589000e-02    1.677538e-01    3.589000e-02    1.677620e-01
3.590000e-02    1.676004e-01    3.590000e-02    1.676073e-01
3.591000e-02    1.674198e-01    3.591000e-02    1.674252e-01
3.592000e-02    1.672159e-01    3.592000e-02    1.672219e-01
3.593000e-02    1.669926e-01    3.593000e-02    1.670005e-01
3.594000e-02    1.667479e-01    3.594000e-02    1.667547e-01
3.595000e-02    1.664799e-01    3.595000e-02    1.664877e-01
3.596000e-02    1.662041e-01    3.596000e-02    1.662086e-01
3.597000e-02    1.658992e-01    3.597000e-02    1.659052e-01
3.598000e-02    1.655769e-01    3.598000e-02    1.655836e-01
3.599000e-02    1.652351e-01    3.599000e-02    1.652407e-01
3.600000e-02    1.648797e-01    3.600000e-02    1.648858e-01
3.601000e-02    1.645068e-01    3.601000e-02    1.645156e-01
3.602000e-02    1.641223e-01    3.602000e-02    1.641273e-01
3.603000e-02    1.637164e-01    3.603000e-02    1.637237e-01
3.604000e-02    1.632950e-01    3.604000e-02    1.633020e-01
3.605000e-02    1.628639e-01    3.605000e-02    1.628712e-01
3.606000e-02    1.624133e-01    3.606000e-02    1.624191e-01
3.607000e-02    1.619492e-01    3.607000e-02    1.619549e-01
3.608000e-02    1.614734e-01    3.608000e-02    1.614816e-01
3.609000e-02    1.609879e-01    3.609000e-02    1.609931e-01
3.610000e-02    1.604849e-01    3.610000e-02    1.604925e-01
3.611000e-02    1.599742e-01    3.611000e-02    1.599798e-01
3.612000e-02    1.594537e-01    3.612000e-02    1.594610e-01
3.613000e-02    1.589255e-01    3.613000e-02    1.589331e-01
3.614000e-02    1.583915e-01    3.614000e-02    1.583960e-01
3.615000e-02    1.578477e-01    3.615000e-02    1.578530e-01
3.616000e-02    1.573001e-01    3.616000e-02    1.573068e-01
3.617000e-02    1.567466e-01    3.617000e-02    1.567546e-01
3.618000e-02    1.561854e-01    3.618000e-02    1.561903e-01
3.619000e-02    1.556144e-01    3.619000e-02    1.556199e-01
3.620000e-02    1.550435e-01    3.620000e-02    1.550495e-01
3.621000e-02    1.544609e-01    3.621000e-02    1.544670e-01
3.622000e-02    1.538841e-01    3.622000e-02    1.538905e-01
3.623000e-02    1.533034e-01    3.623000e-02    1.533111e-01
3.624000e-02    1.527305e-01    3.624000e-02    1.527346e-01
3.625000e-02    1.521538e-01    3.625000e-02    1.521612e-01
3.626000e-02    1.515789e-01    3.626000e-02    1.515847e-01
3.627000e-02    1.510060e-01    3.627000e-02    1.510113e-01
3.628000e-02    1.504351e-01    3.628000e-02    1.504409e-01
3.629000e-02    1.498680e-01    3.629000e-02    1.498735e-01
3.630000e-02    1.493010e-01    3.630000e-02    1.493062e-01
3.631000e-02    1.487436e-01    3.631000e-02    1.487510e-01
3.632000e-02    1.481901e-01    3.632000e-02    1.481957e-01
3.633000e-02    1.476425e-01    3.633000e-02    1.476496e-01
3.634000e-02    1.471026e-01    3.634000e-02    1.471096e-01
3.635000e-02    1.465763e-01    3.635000e-02    1.465816e-01
3.636000e-02    1.460539e-01    3.636000e-02    1.460598e-01
3.637000e-02    1.455412e-01    3.637000e-02    1.455470e-01
3.638000e-02    1.450383e-01    3.638000e-02    1.450464e-01
3.639000e-02    1.445508e-01    3.639000e-02    1.445549e-01
3.640000e-02    1.440750e-01    3.640000e-02    1.440816e-01
3.641000e-02    1.436148e-01    3.641000e-02    1.436205e-01
3.642000e-02    1.431642e-01    3.642000e-02    1.431714e-01
3.643000e-02    1.427253e-01    3.643000e-02    1.427315e-01
3.644000e-02    1.423020e-01    3.644000e-02    1.423067e-01
3.645000e-02    1.418981e-01    3.645000e-02    1.419032e-01
3.646000e-02    1.414999e-01    3.646000e-02    1.415058e-01
3.647000e-02    1.411232e-01    3.647000e-02    1.411295e-01
3.648000e-02    1.407639e-01    3.648000e-02    1.407685e-01
3.649000e-02    1.404241e-01    3.649000e-02    1.404287e-01
3.650000e-02    1.401017e-01    3.650000e-02    1.401071e-01
3.651000e-02    1.398007e-01    3.651000e-02    1.398067e-01
3.652000e-02    1.395133e-01    3.652000e-02    1.395185e-01
3.653000e-02    1.392511e-01    3.653000e-02    1.392576e-01
3.654000e-02    1.390084e-01    3.654000e-02    1.390148e-01
3.655000e-02    1.387889e-01    3.655000e-02    1.387964e-01
3.656000e-02    1.385831e-01    3.656000e-02    1.385871e-01
3.657000e-02    1.383986e-01    3.657000e-02    1.384050e-01
3.658000e-02    1.382335e-01    3.658000e-02    1.382412e-01
3.659000e-02    1.380937e-01    3.659000e-02    1.380986e-01
3.660000e-02    1.379810e-01    3.660000e-02    1.379863e-01
3.661000e-02    1.378859e-01    3.661000e-02    1.378923e-01
3.662000e-02    1.378140e-01    3.662000e-02    1.378194e-01
3.663000e-02    1.377694e-01    3.663000e-02    1.377739e-01
3.664000e-02    1.377499e-01    3.664000e-02    1.377557e-01
3.665000e-02    1.377461e-01    3.665000e-02    1.377527e-01
3.666000e-02    1.377674e-01    3.666000e-02    1.377739e-01
3.667000e-02    1.378121e-01    3.667000e-02    1.378164e-01
3.668000e-02    1.378781e-01    3.668000e-02    1.378832e-01
3.669000e-02    1.379713e-01    3.669000e-02    1.379772e-01
3.670000e-02    1.380859e-01    3.670000e-02    1.380925e-01
3.671000e-02    1.382316e-01    3.671000e-02    1.382381e-01
3.672000e-02    1.383889e-01    3.672000e-02    1.383929e-01
3.673000e-02    1.385734e-01    3.673000e-02    1.385780e-01
3.674000e-02    1.387831e-01    3.674000e-02    1.387873e-01
3.675000e-02    1.390161e-01    3.675000e-02    1.390209e-01
3.676000e-02    1.392744e-01    3.676000e-02    1.392788e-01
3.677000e-02    1.395579e-01    3.677000e-02    1.395640e-01
3.678000e-02    1.398590e-01    3.678000e-02    1.398644e-01
3.679000e-02    1.401833e-01    3.679000e-02    1.401890e-01
3.680000e-02    1.405309e-01    3.680000e-02    1.405379e-01
3.681000e-02    1.409057e-01    3.681000e-02    1.409111e-01
3.682000e-02    1.412902e-01    3.682000e-02    1.412964e-01
3.683000e-02    1.416980e-01    3.683000e-02    1.417030e-01
3.684000e-02    1.421272e-01    3.684000e-02    1.421338e-01
3.685000e-02    1.425816e-01    3.685000e-02    1.425889e-01
3.686000e-02    1.430574e-01    3.686000e-02    1.430622e-01
3.687000e-02    1.435507e-01    3.687000e-02    1.435567e-01
3.688000e-02    1.440673e-01    3.688000e-02    1.440725e-01
3.689000e-02    1.445994e-01    3.689000e-02    1.446065e-01
3.690000e-02    1.451490e-01    3.690000e-02    1.451557e-01
3.691000e-02    1.457180e-01    3.691000e-02    1.457230e-01
3.692000e-02    1.463045e-01    3.692000e-02    1.463116e-01
3.693000e-02    1.469026e-01    3.693000e-02    1.469093e-01
3.694000e-02    1.475163e-01    3.694000e-02    1.475222e-01
3.695000e-02    1.481455e-01    3.695000e-02    1.481502e-01
3.696000e-02    1.487902e-01    3.696000e-02    1.487965e-01
3.697000e-02    1.494524e-01    3.697000e-02    1.494579e-01
3.698000e-02    1.501263e-01    3.698000e-02    1.501314e-01
3.699000e-02    1.508157e-01    3.699000e-02    1.508232e-01
3.700000e-02    1.515168e-01    3.700000e-02    1.515210e-01
3.701000e-02    1.522256e-01    3.701000e-02    1.522309e-01
3.702000e-02    1.529539e-01    3.702000e-02    1.529591e-01
3.703000e-02    1.536802e-01    3.703000e-02    1.536873e-01
3.704000e-02    1.544240e-01    3.704000e-02    1.544306e-01
3.705000e-02    1.551716e-01    3.705000e-02    1.551770e-01
3.706000e-02    1.559271e-01    3.706000e-02    1.559324e-01
3.707000e-02    1.566844e-01    3.707000e-02    1.566909e-01
3.708000e-02    1.574554e-01    3.708000e-02    1.574616e-01
3.709000e-02    1.582303e-01    3.709000e-02    1.582352e-01
3.710000e-02    1.590129e-01    3.710000e-02    1.590180e-01
3.711000e-02    1.597955e-01    3.711000e-02    1.598038e-01
3.712000e-02    1.605782e-01    3.712000e-02    1.605866e-01
3.713000e-02    1.613685e-01    3.713000e-02    1.613754e-01
3.714000e-02    1.621609e-01    3.714000e-02    1.621673e-01
3.715000e-02    1.629513e-01    3.715000e-02    1.629561e-01
3.716000e-02    1.637417e-01    3.716000e-02    1.637480e-01
3.717000e-02    1.645340e-01    3.717000e-02    1.645399e-01
3.718000e-02    1.653166e-01    3.718000e-02    1.653227e-01
3.719000e-02    1.660993e-01    3.719000e-02    1.661054e-01
3.720000e-02    1.668761e-01    3.720000e-02    1.668821e-01
3.721000e-02    1.676548e-01    3.721000e-02    1.676619e-01
3.722000e-02    1.684238e-01    3.722000e-02    1.684325e-01
3.723000e-02    1.691929e-01    3.723000e-02    1.692001e-01
3.724000e-02    1.699541e-01    3.724000e-02    1.699616e-01
3.725000e-02    1.707096e-01    3.725000e-02    1.707171e-01
3.726000e-02    1.714553e-01    3.726000e-02    1.714635e-01
3.727000e-02    1.721913e-01    3.727000e-02    1.721977e-01
3.728000e-02    1.729137e-01    3.728000e-02    1.729198e-01
3.729000e-02    1.736265e-01    3.729000e-02    1.736328e-01
3.730000e-02    1.743314e-01    3.730000e-02    1.743367e-01
3.731000e-02    1.750266e-01    3.731000e-02    1.750345e-01
3.732000e-02    1.757102e-01    3.732000e-02    1.757171e-01
3.733000e-02    1.763763e-01    3.733000e-02    1.763846e-01
3.734000e-02    1.770288e-01    3.734000e-02    1.770369e-01
3.735000e-02    1.776697e-01    3.735000e-02    1.776771e-01
3.736000e-02    1.782970e-01    3.736000e-02    1.783021e-01
3.737000e-02    1.789087e-01    3.737000e-02    1.789150e-01
3.738000e-02    1.795088e-01    3.738000e-02    1.795157e-01
3.739000e-02    1.800855e-01    3.739000e-02    1.800922e-01
3.740000e-02    1.806487e-01    3.740000e-02    1.806565e-01
